,Symbol,Open,High,Low,Close,Volume,Daily Return
2021-12-06,MS,100.0000,100.7100,98.8000,99.27,9624515,1.0793198248650882
2021-12-07,MS,100.3700,103.1100,100.3400,102.5,10674400,3.2537523924649925
2021-12-08,MS,102.6600,103.1600,101.2300,101.25,9089682,-1.2195121951219523
2021-12-09,MS,100.7700,101.8200,100.2500,100.58,7749628,-0.6617283950617336
2021-12-10,MS,100.9400,101.2600,98.3800,98.43,10428985,-2.1376019089282106
2021-12-13,MS,98.1500,98.1964,96.8000,97.17,10057149,-1.280097531240476
2021-12-14,MS,96.7500,99.4350,96.5700,98.82,11105853,1.698054955233097
2021-12-15,MS,99.1200,99.8300,97.1300,99.43,7054976,0.6172839506173089
2021-12-16,MS,101.2900,101.4200,99.6600,100.3,7889868,0.8749874283415338
2021-12-17,MS,99.4700,99.5200,96.8100,97.13,20904490,-3.160518444666005
2021-12-20,MS,95.6050,95.8860,94.2100,95.37,11931396,-1.812004530011313
2021-12-21,MS,96.1750,98.5050,96.0700,97.77,8235061,2.516514627241251
2021-12-22,MS,97.6900,98.6800,97.4600,98.3,4798414,0.5420885752275728
2021-12-23,MS,99.0100,99.9700,98.7700,99.34,4482484,1.057985757884028
2021-12-27,MS,99.7200,100.5300,99.1100,100.4,4196192,1.0670424803704393
2021-12-28,MS,100.6000,101.0000,99.5800,99.97,4270288,-0.4282868525896433
2021-12-29,MS,100.0500,100.5100,98.6900,98.73,6923118,-1.240372111633481
2021-12-30,MS,98.8600,99.9700,98.7200,98.8,3564935,0.07090043553124037
2021-12-31,MS,98.7300,99.2100,97.4750,98.16,5113588,-0.6477732793522262
2022-01-03,MS,99.3300,101.4000,99.3000,100.19,8491073,2.0680521597391976
2022-01-04,MS,102.0000,104.6800,101.9800,104.26,8966963,4.06228166483682
2022-01-05,MS,103.7000,105.0300,101.5700,101.68,10288849,-2.4745827738346438
2022-01-06,MS,104.1200,104.2100,100.6200,103.42,10059232,1.7112509834775746
2022-01-07,MS,103.5050,104.5300,102.9300,104.05,6128433,0.6091665055115048
2022-01-10,MS,104.7200,105.1000,102.8300,104.13,8904887,0.07688611244593968
2022-01-11,MS,104.1600,106.0850,103.5800,105.92,7290113,1.7190050897916143
2022-01-12,MS,106.0500,106.4700,102.3500,103.05,10855186,-2.709592145015105
2022-01-13,MS,103.4300,104.3500,102.1400,102.55,6267655,-0.48520135856380264
2022-01-14,MS,99.7500,100.4700,97.3900,98.88,16724934,-3.5787420770355904
2022-01-18,MS,95.9300,96.4400,92.9400,94.01,21564652,-4.925161812297729
2022-01-19,MS,98.0100,98.2500,94.9600,95.73,19628668,1.8295925965322812
2022-01-20,MS,96.6000,101.9600,96.6000,99.83,22637568,4.282878930324863
2022-01-21,MS,98.1400,99.5600,96.3500,98.86,22568319,-0.9716518080737258
2022-01-24,MS,96.0150,98.3200,93.6750,98.08,19532372,-0.7889945377301255
2022-01-25,MS,96.5800,99.8300,95.0100,99.04,16060654,0.978792822185981
2022-01-26,MS,100.1500,101.7500,98.9000,100.17,13344441,1.1409531502423187
2022-01-27,MS,101.3100,102.2250,99.6600,101.15,17846700,0.9783368273934334
2022-01-28,MS,99.1000,101.9200,98.1500,101.8,14044754,0.6426099851705391
2022-01-31,MS,100.9700,102.7350,100.2800,102.54,8467016,0.7269155206286904
2022-02-01,MS,102.9600,104.1000,102.2400,103.95,7885683,1.37507314218841
2022-02-02,MS,103.8000,104.3000,102.3000,103.92,9596278,-0.028860028860033804
2022-02-03,MS,103.6650,104.1000,102.1300,102.29,5986480,-1.5685142417243947
2022-02-04,MS,102.1500,105.0200,102.0700,104.11,7881822,1.779255059145557
2022-02-07,MS,104.0500,106.1800,103.6400,105.18,9129014,1.0277591009509202
2022-02-08,MS,105.9700,107.3200,105.3200,106.35,9248978,1.1123787792355788
2022-02-09,MS,106.9300,109.0836,106.8500,108.73,11054286,2.2378937470616034
2022-02-10,MS,108.1900,109.7300,107.1500,107.57,8116211,-1.0668628713326633
2022-02-11,MS,107.0000,108.3900,103.8200,104.57,9755922,-2.788881658454956
2022-02-14,MS,104.0300,104.5000,101.5950,102.57,11110339,-1.912594434350201
2022-02-15,MS,103.5200,104.3500,102.1200,103.43,6716339,0.8384517890221543
2022-02-16,MS,102.5000,103.0400,100.6700,101.15,10190706,-2.20438944213478
2022-02-17,MS,100.0200,100.2050,95.8900,96.15,15620308,-4.943153732081063
2022-02-18,MS,95.2600,96.0400,93.1100,95.42,16321810,-0.7592303692147695
2022-02-22,MS,94.6800,96.7700,93.9000,94.75,9125237,-0.7021588765457998
2022-02-23,MS,95.6950,95.7200,93.0816,93.55,8722241,-1.2664907651715018
2022-02-24,MS,89.8500,92.1750,88.5300,91.81,18517989,-1.8599679315873807
2022-02-25,MS,92.0700,94.7000,91.6300,94.55,9717430,2.984424354645454
2022-02-28,MS,91.5900,92.2200,89.9200,90.74,17955120,-4.029613960867273
2022-03-01,MS,90.0000,90.0000,86.4900,87.63,18341815,-3.4273749173462598
2022-03-02,MS,88.0600,89.2800,87.0200,88.38,18007474,0.8558712769599408
2022-03-03,MS,89.6800,90.2500,87.0700,87.78,12197080,-0.6788866259334614
2022-03-04,MS,86.2000,86.9000,84.7600,86.36,11961702,-1.6176805650489845
2022-03-07,MS,85.0300,86.0800,83.4200,83.45,12680868,-3.3696155627605306
2022-03-08,MS,83.6300,85.7500,81.9700,83.31,11641190,-0.16776512881965244
