,Symbol,Open,High,Low,Close,Volume,Daily Return
2022-04-19,JPM,128.4500,131.3200,128.2300,131.12,15015448,2.0706834812392882
2022-04-20,JPM,132.5200,133.5100,131.3400,131.58,12034940,0.3508236729713232
2022-04-21,JPM,132.2200,132.8100,129.9600,130.56,12174182,-0.7751937984496249
2022-04-22,JPM,130.2800,130.5200,126.6879,126.81,14318842,-2.8722426470588203
2022-04-25,JPM,126.0100,127.1150,123.1100,126.77,17149031,-0.031543253686627803
2022-04-26,JPM,124.6400,126.4100,122.8700,123.02,16842345,-2.958113118245642
2022-04-27,JPM,122.3300,123.5600,121.2200,121.42,17215247,-1.3006015282067906
2022-04-28,JPM,122.8100,123.6500,121.1400,123.34,13019941,1.58128809092406
2022-04-29,JPM,123.0500,123.6100,118.9000,119.36,14874811,-3.2268526025620248
2022-05-02,JPM,119.8800,120.7100,118.2200,120.45,18544958,0.9132037533511994
2022-05-03,JPM,121.5300,124.1700,120.7800,123.03,15720935,2.1419676214196715
2022-05-04,JPM,122.8000,127.4000,122.7400,127.1,17061624,3.308136226936509
2022-05-05,JPM,125.2500,126.1000,122.1600,123.92,15055401,-2.501966955153412
2022-05-06,JPM,123.8000,124.2900,121.1800,123.72,14417942,-0.16139444803099368
2022-05-09,JPM,122.1100,123.3300,120.5000,121.86,14312300,-1.5033947623666388
2022-05-10,JPM,123.1100,123.7800,117.5600,118.89,16382441,-2.4372230428360453
2022-05-11,JPM,119.3000,122.8900,117.9400,118.14,14630299,-0.6308352258390104
2022-05-12,JPM,117.0000,118.3200,115.3700,118.04,16318801,-0.08464533604197744
2022-05-13,JPM,119.4100,120.2500,117.9600,119.09,10443203,0.8895289732294032
2022-05-16,JPM,118.5400,119.4600,117.2300,118.26,10269025,-0.6969518851288936
2022-05-17,JPM,121.0400,122.9700,120.8100,122.18,11160151,3.3147302553695246
2022-05-18,JPM,121.3000,121.9700,119.5300,120.09,12664912,-1.71059093141267
2022-05-19,JPM,118.1900,119.6500,117.6300,118.31,12765769,-1.4822216670830168
2022-05-20,JPM,119.4600,119.6700,115.0200,117.34,13150099,-0.8198799763333597
2022-05-23,JPM,120.4600,126.5700,120.4500,124.6,24376725,6.18714845747399
2022-05-24,JPM,124.3600,127.4900,123.1100,126.36,19324922,1.4125200642054692
2022-05-25,JPM,126.2800,127.8600,125.1700,127.24,12780385,0.6964229186451343
2022-05-26,JPM,128.3700,130.1939,128.2100,129.44,15990944,1.7290160326941306
