,Symbol,Open,High,Low,Close,Volume,Daily Return
2022-04-29,WFC,45.0400,45.4000,43.5050,43.63,27149365,-3.409342483949518
2022-05-02,WFC,43.8700,44.0400,42.6100,43.67,25009323,0.09168003667201496
2022-05-03,WFC,43.9000,44.6399,43.6600,44.16,21545258,1.1220517517746664
2022-05-04,WFC,44.3100,46.1300,44.1800,45.98,29215176,4.121376811594213
2022-05-05,WFC,45.0000,45.0600,43.4536,44.76,29978552,-2.6533275337103035
2022-05-06,WFC,44.6100,44.8800,43.5200,44.55,27035308,-0.4691689008042954
2022-05-09,WFC,43.9700,44.5350,43.2300,43.96,27132655,-1.3243546576879872
2022-05-10,WFC,44.3900,44.7127,42.1901,43.08,25276065,-2.0018198362147466
2022-05-11,WFC,43.1100,44.5050,42.4900,42.57,25291635,-1.1838440111420545
2022-05-12,WFC,42.2300,42.4100,40.9200,41.81,30171669,-1.7852948085506193
2022-05-13,WFC,42.4500,43.1900,42.2800,42.64,21253242,1.9851710117196886
2022-05-16,WFC,42.4000,42.6700,41.7000,42.21,16837420,-1.0084427767354631
2022-05-17,WFC,42.9900,43.8200,42.9600,43.71,23340475,3.553660270078174
2022-05-18,WFC,43.2900,43.3100,41.8900,42.11,27351304,-3.6604895904827295
2022-05-19,WFC,41.7000,42.3100,41.5650,42.0,25211943,-0.2612206126810679
2022-05-20,WFC,42.5100,42.7900,40.7350,41.67,35410447,-0.7857142857142785
2022-05-23,WFC,42.7300,44.3200,42.7300,43.82,27979139,5.1595872330213455
2022-05-24,WFC,43.6900,43.7700,42.6400,43.29,23995958,-1.209493382017346
2022-05-25,WFC,43.0900,44.4550,43.0300,44.12,22343936,1.9173019173019057
2022-05-26,WFC,44.8300,45.7600,44.7500,45.6,23502476,3.354487760652769
2022-05-27,WFC,45.7000,46.0500,45.4500,45.89,19482595,0.6359649122807065
2022-05-31,WFC,45.3400,46.2700,45.0000,45.77,40727420,-0.26149487905861024
2022-06-01,WFC,45.9550,46.0700,44.3950,45.16,20417940,-1.332750710072117
2022-06-02,WFC,45.1200,45.4300,44.5100,45.33,14633272,0.3764393268379074
2022-06-03,WFC,44.8300,45.3299,44.6100,44.82,12572421,-1.1250827266710783
2022-06-06,WFC,45.3400,45.8900,44.9600,45.12,11867170,0.6693440428380049
2022-06-07,WFC,44.7600,45.5400,44.6300,45.47,13281641,0.7757092198581672
2022-06-08,WFC,44.8800,45.0650,44.2300,44.63,12364407,-1.8473718935561823
2022-06-09,WFC,44.5800,44.6300,42.6400,42.67,20159161,-4.391664799462247
2022-06-10,WFC,41.0300,41.4400,40.0200,40.08,27625790,-6.069838293883301
2022-06-13,WFC,38.9800,39.6800,38.7700,38.99,27553788,-2.719560878243499
2022-06-14,WFC,38.7650,39.3000,37.0100,37.43,36817591,-4.00102590407797
2022-06-15,WFC,38.0000,38.6600,37.3300,38.17,31358082,1.977023777718423
2022-06-16,WFC,37.3600,37.7300,36.5400,37.65,37991483,-1.3623264343725516
2022-06-17,WFC,37.8300,38.9700,37.5000,38.48,59114262,2.204515272244345
2022-06-21,WFC,39.8600,39.9400,38.8650,38.99,24884695,1.3253638253638345
2022-06-22,WFC,38.3900,39.0700,38.3100,38.6,18635438,-1.0002564760194899
2022-06-23,WFC,38.0600,38.3600,37.1500,37.9,23143788,-1.81347150259068
2022-06-24,WFC,38.6800,41.1000,38.5100,40.76,39407715,7.5461741424802
2022-06-27,WFC,40.8400,40.9900,39.8950,40.24,16996810,-1.2757605495583801
2022-06-28,WFC,40.9700,41.5600,40.0800,40.18,18141739,-0.14910536779324524
2022-06-29,WFC,40.2700,40.5250,39.5450,39.71,15778666,-1.1697361871577883
2022-06-30,WFC,39.0700,39.7100,38.2800,39.17,20425668,-1.3598589775875025
2022-07-01,WFC,38.7200,40.0800,38.4600,39.92,15333852,1.9147306612203208
2022-07-05,WFC,39.0000,40.1200,38.5100,40.1,19153309,0.45090180360720655
2022-07-06,WFC,39.6100,40.0299,38.9250,39.5,17014086,-1.4962593516209544
2022-07-07,WFC,40.2100,40.4900,39.7250,40.12,21060401,1.5696202531645609
2022-07-08,WFC,40.3000,40.6950,39.8600,40.18,14437509,0.14955134596212893
2022-07-11,WFC,39.6700,40.0050,39.2400,39.79,13117023,-0.9706321553011432
2022-07-12,WFC,39.0800,40.4700,39.0100,39.6,15127341,-0.4775069112842312
2022-07-13,WFC,39.0800,39.3499,38.4100,39.07,14116762,-1.3383838383838387
2022-07-14,WFC,38.0900,38.7500,37.4300,38.74,24355325,-0.8446378295367207
2022-07-15,WFC,39.4000,41.8100,39.2300,41.13,40328336,6.169334021683026
2022-07-18,WFC,41.9300,42.7900,41.0200,41.19,17991317,0.14587892049597873
2022-07-19,WFC,41.8800,43.0700,41.7450,42.9,25724214,4.151493080844859
2022-07-20,WFC,42.5400,43.0250,42.3550,42.72,19111193,-0.41958041958042314
2022-07-21,WFC,42.4800,43.3700,42.2800,43.28,17808953,1.310861423220988
2022-07-22,WFC,43.1700,43.5300,42.6900,43.17,15965371,-0.254158964879847
2022-07-25,WFC,43.5300,43.9100,43.2100,43.5,20297871,0.7644197359277127
2022-07-26,WFC,43.1100,43.6800,42.8100,42.9,15446668,-1.379310344827589
2022-07-27,WFC,42.9800,43.9700,42.6900,43.71,19498409,1.8881118881118875
2022-07-28,WFC,43.5500,43.8300,42.7100,43.32,14527314,-0.8922443376801703
2022-07-29,WFC,43.3100,44.3450,43.3100,43.87,17512749,1.2696214219759971
2022-08-01,WFC,43.4400,44.1550,43.1600,43.54,13668336,-0.7522224754957785
2022-08-02,WFC,43.4900,43.5400,42.8600,42.88,17763980,-1.5158474965548896
2022-08-03,WFC,43.3900,44.5700,43.2500,43.89,17359472,2.355410447761197
2022-08-04,WFC,43.5000,43.5950,42.6350,42.77,15062818,-2.551834130781494
2022-08-05,WFC,42.5800,44.2950,42.5300,43.76,16021034,2.314706570025704
2022-08-08,WFC,43.9700,44.1900,43.1300,43.19,12882192,-1.302559414990856
2022-08-09,WFC,43.2200,43.7900,42.9900,43.4,10489538,0.4862236628849326
2022-08-10,WFC,44.0400,44.7000,44.0400,44.33,14037553,2.1428571428571352
2022-08-11,WFC,45.0000,45.6100,44.8930,45.25,14038759,2.0753440108278953
2022-08-12,WFC,45.5200,45.9600,45.1900,45.94,10706009,1.5248618784530432
2022-08-15,WFC,45.4100,45.8150,44.9100,45.75,11070262,-0.41358293426208004
2022-08-16,WFC,45.5800,46.3150,45.3500,46.06,12234120,0.6775956284152951
2022-08-17,WFC,45.7150,46.3050,45.5500,46.14,13151653,0.17368649587494733
